LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
20000,38,0,108451,5942
500000,40,0,1170606,220219
140000,27,0,922892,34568
280000,50,0,8982,3890
90000,39,0,138858,8096
50000,33,0,117928,16376
360000,40,-1,224732,75394
140000,37,0,330614,12000
160000,35,-4,22939,9518
180000,29,2,476931,19698
30000,36,-12,13970,5131
360000,38,-7,4760,5886
30000,40,-6,2388,3332
150000,36,0,988756,25400
130000,38,4,617165,17368
360000,57,-9,0,0
320000,36,0,1369962,356000
30000,60,7,22316,1801
190000,31,0,960388,42043
120000,26,0,87541,10506
70000,26,0,216336,57500
30000,51,-2,56582,4196
160000,46,-6,7977,8142
200000,41,-6,183143,167671
200000,35,0,915350,34300
140000,35,-12,2000,0
200000,28,-6,22951,26391
140000,39,0,189646,42600
280000,36,-12,33134,30687
230000,28,0,513652,19448
50000,28,3,104465,10673
80000,43,0,349521,13500
30000,29,10,177816,9170
20000,32,2,116589,8300
210000,33,-5,8685,10643
80000,35,-1,129487,29000
130000,27,-1,396869,123649
80000,24,-6,33679,36554
100000,43,-2,391354,11466
200000,27,-6,69132,61049
20000,56,13,112118,4155
80000,31,-2,77424,22780
180000,35,-7,900,900
150000,42,-5,63040,45776
270000,35,-3,690621,49548
250000,33,0,43793,11290
50000,54,3,233756,7300
10000,27,0,50674,4755
220000,36,0,224649,64005
130000,36,6,803391,30400
60000,25,17,320697,17000
130000,33,-3,41116,37255
260000,37,-7,10734,7848
400000,44,0,383454,14607
30000,21,-12,9902,9902
200000,30,-4,390840,9601
130000,29,-6,16952,17152
30000,25,6,180380,10413
200000,27,-7,149457,2000
210000,37,-4,1950,2275
210000,35,2,357334,15800
150000,27,-6,33740,26430
110000,25,10,673265,20800
50000,43,-9,-181,809
60000,46,2,136285,13500
160000,45,0,668287,26781
480000,30,-7,801382,360982
500000,31,-2,103569,57244
200000,28,0,800524,111129
60000,44,0,244970,10068
360000,26,-7,14294,12534
50000,46,0,48316,4400
300000,43,-12,0,0
50000,23,0,173516,7241
310000,45,0,583107,24370
240000,27,-12,1162,1162
80000,50,-3,219302,103886
20000,22,9,77012,8211
150000,41,-5,55900,54564
80000,28,0,460812,18745
200000,31,-6,18151,17677
320000,51,-5,14960,6678
160000,40,0,598390,22410
200000,30,-6,42172,1048
200000,33,-5,28685,21806
330000,25,2,256005,15230
350000,31,0,1243565,120037
210000,50,-6,10659,13190
200000,49,0,299127,15333
400000,31,3,362243,65026
170000,39,-2,26922,21588
230000,43,-12,5831,5831
250000,25,-6,31266,31266
120000,45,-6,7413,8126
160000,28,-6,1672,2015
50000,24,0,90428,19706
240000,46,-1,220650,52662
20000,23,15,119764,7613
90000,27,2,333633,10893
140000,49,-9,3036,2547
500000,35,-4,58148,56140
210000,35,8,378534,12768
190000,31,-6,558,1979
360000,23,-8,65133,29966
30000,32,-9,0,0
330000,30,-6,48797,35761
500000,39,-6,16819,5979
90000,23,-12,67655,66755
250000,37,3,1173163,51300
50000,38,-6,5457,4362
210000,25,0,639497,28050
200000,25,0,813289,25287
170000,51,0,869840,38278
50000,46,1,179476,10352
50000,22,-1,126711,50691
80000,23,12,157230,9777
150000,43,0,278244,8449
350000,31,0,1548166,58184
140000,47,-1,3944,2780
300000,27,-5,17834,21164
210000,35,-7,1615,1410
70000,30,2,293836,67550
200000,27,-2,943701,240920
80000,30,12,262563,9100
450000,31,-2,35488,25452
240000,41,0,260002,200471
110000,36,0,237048,30468
20000,36,-2,83684,14000
420000,31,0,599197,20346
180000,39,0,312752,11967
240000,33,2,825237,183441
180000,28,-4,3457,3783
20000,29,0,122360,8800
290000,49,0,817532,26030
150000,48,12,382379,35950
60000,25,0,165360,9505
80000,35,-6,20153,20153
50000,28,2,273544,10122
210000,29,-5,8273,98219
190000,40,-9,37034,19241
50000,40,0,205271,12527
300000,29,-4,427607,14841
280000,31,2,885931,41838
110000,28,2,895179,29991
500000,52,-6,47925,41149
50000,49,0,196352,12005
200000,43,3,741321,27000
290000,49,0,325779,12418
220000,50,-6,26154,24175
500000,52,-4,280367,288668
300000,53,-1,30179,5030
220000,34,-3,265883,139225
110000,29,-2,344861,113022
70000,29,2,124961,11200
50000,36,0,84730,3946
30000,40,2,173029,8821
440000,41,-3,570516,387031
350000,28,3,1751622,56136
170000,30,-7,16720,16857
100000,39,0,248797,11827
340000,43,-12,10829,12898
280000,29,-3,7809,9611
20000,26,1,48863,14685
80000,51,0,362393,16013
100000,28,-12,11722,9779
30000,40,-2,2430,1950
80000,45,0,167220,7504
130000,54,-4,92526,3619
140000,41,12,457828,21600
280000,41,-5,898,630
140000,30,3,848817,25273
50000,24,-8,34500,0
260000,30,-6,2106,2106
240000,30,0,38864,19737
180000,35,0,493492,22900
150000,46,0,554607,20082
200000,35,-6,18327,20001
390000,35,0,1864430,67884
250000,29,-8,35143,63257
290000,33,-3,-125480,307661
220000,46,0,627599,27229
300000,45,-7,1669,1958
160000,31,-6,57902,32967
400000,30,0,112943,16405
20000,25,-6,7409,5752
20000,40,0,92935,7305
120000,30,-6,2496,2496
50000,41,4,149565,7455
160000,47,-9,0,0
130000,37,-6,17005,16038
80000,40,11,425008,12639
20000,22,6,96106,6600
220000,32,0,597039,25161
80000,60,-12,3081,2860
120000,37,6,209954,25164
110000,36,3,567900,14363
240000,33,-6,21869,17315
170000,63,0,353866,16651
330000,33,0,257127,12007
180000,33,-5,21346,21546
20000,24,0,95507,4010
340000,35,0,248227,11500
60000,27,0,275471,32989
300000,40,-12,15457,21043
10000,35,0,52473,4359
210000,25,0,62964,7508
20000,31,0,27051,9710
200000,32,0,995661,51400
80000,30,-3,15624,6004
20000,45,5,22093,2098
260000,38,-9,0,0
60000,35,2,193964,11597
30000,23,0,160174,21535
170000,36,-6,73285,71394
50000,27,4,105677,55146
360000,34,0,638308,23703
20000,30,7,114032,6023
200000,49,0,513716,26000
160000,31,0,648053,48000
90000,41,-2,401320,95479
230000,40,-4,340797,29583
50000,47,0,182305,7885
490000,57,0,374086,18417
130000,24,-5,5274,6325
120000,33,-6,2631,2246
490000,38,-12,1419,2419
180000,33,-2,978,779
100000,30,0,375418,22905
500000,42,2,2649248,111193
360000,45,-4,2500,0
100000,24,3,418186,35325
110000,26,6,550267,16400
50000,29,-8,429,679
100000,29,-4,4162,4640
50000,49,7,128440,7322
250000,39,-7,9666,7694
130000,43,0,286160,15000
100000,29,8,476868,18500
50000,42,0,38955,5243
180000,25,4,42456,5258
20000,22,0,108110,7200
30000,25,0,56094,4958
30000,22,0,60326,27134
200000,30,0,840337,32747
560000,28,-12,40465,39225
160000,24,0,958956,37700
80000,34,6,405770,16316
550000,35,10,3554591,100532
140000,28,0,683461,20815
220000,36,-5,37783,198671
390000,39,0,339967,21000
50000,45,0,296952,16309
50000,23,0,73961,9000
30000,29,10,129735,7900
210000,33,-4,57641,16664
500000,38,0,838786,41791
500000,32,-2,118395,62572
500000,31,0,360076,57844
160000,36,-6,21294,18066
80000,46,2,412722,15605
30000,24,0,165230,8357
140000,42,0,905690,33250
230000,42,-2,39254,19454
20000,22,2,107430,7955
140000,31,-5,110093,125643
170000,34,0,734330,24863
140000,47,11,1137511,26293
40000,48,0,207975,9200
10000,22,3,59270,4607
150000,35,-12,50874,43328
50000,24,4,305356,16236
50000,64,9,170376,4736
140000,32,0,452958,17500
120000,25,-6,13715,13715
50000,28,0,246252,8302
50000,25,-6,4991,7344
230000,29,0,321536,23417
70000,71,2,360244,15372
20000,51,-6,7503,3823
160000,42,-10,4980,0
320000,41,0,1268628,60426
130000,23,1,65908,26719
240000,34,0,78776,77688
170000,30,0,124883,8198
270000,27,0,20411,13943
220000,36,-7,20102,32200
230000,30,2,286507,27837
20000,23,11,99466,11672
90000,48,-2,24168,30594
10000,22,-3,17058,2380
180000,33,-3,2796,2796
120000,39,6,98734,11400
400000,30,-4,363182,80708
130000,49,0,357781,9986
30000,52,4,174565,7936
260000,28,-6,241453,202419
50000,40,0,67636,3678
50000,53,0,292194,11414
210000,37,0,1135778,86155
20000,39,-1,75308,23692
110000,43,2,645621,25565
150000,58,-7,8547,10106
170000,33,0,514117,21880
500000,41,0,13042,10092
450000,40,-9,0,0
210000,36,-1,1108078,232284
300000,34,-6,70075,71379
50000,30,0,247807,8316
50000,25,12,172009,7000
140000,26,2,813654,35678
30000,25,0,174824,12402
130000,54,2,573073,27600
50000,31,-9,0,0
210000,24,-7,10075,9076
160000,37,12,892099,36411
50000,46,-6,17952,17731
310000,31,0,1814427,74830
300000,31,0,309126,101099
30000,41,5,109226,5519
80000,31,4,334915,48000
110000,25,1,19100,7091
410000,42,0,200313,16800
150000,34,0,597428,29490
240000,26,-7,23058,18470
20000,27,1,34305,30331
80000,42,-8,30900,0
10000,44,5,27503,1019
30000,23,-7,32776,31886
200000,36,0,850316,33238
50000,47,15,183426,10300
310000,36,-12,298887,498304
250000,43,0,491366,18033
480000,46,2,1832585,93000
260000,39,0,567858,108271
50000,35,0,99387,6400
80000,34,-6,27460,5000
10000,22,14,48065,1750
120000,46,-1,570540,134835
360000,30,-3,229200,205150
10000,23,-2,57923,13555
70000,40,6,355577,10878
100000,36,-5,40488,131971
30000,23,0,134353,15441
220000,33,0,984147,51532
30000,41,10,162596,8150
250000,32,-6,254137,198806
50000,24,2,232364,8113
340000,41,-12,49458,55243
90000,26,0,100745,6151
250000,53,2,1052884,53000
150000,46,0,388992,15020
310000,29,-1,459128,94529
300000,36,-9,11590,890
140000,31,0,315903,10187
80000,32,-6,22905,68058
360000,35,-4,50817,45865
250000,26,0,678402,23006
210000,30,0,567259,23202
150000,30,-5,68236,44349
180000,36,-1,957842,34151
240000,38,1,19101,15345
230000,35,-3,34039,3330
500000,54,0,2339757,73675
150000,36,-5,1224,1224
20000,40,9,99991,7900
570000,31,-1,189347,47750
270000,34,0,446363,25000
70000,29,0,320496,60719
40000,27,2,69806,11630
500000,44,-6,247984,256318
470000,35,0,1071809,46500
180000,34,-12,125134,130624
350000,35,-11,45153,100020
280000,50,8,655327,24300
240000,33,0,447956,16160
100000,38,0,352166,18436
300000,38,0,480455,44167
360000,32,0,900521,32783
360000,36,0,2059772,110379
30000,44,-6,5350,1170
140000,30,2,461266,27121
200000,31,0,1109016,37000
500000,38,0,175475,49002
200000,30,0,889191,30000
250000,45,-12,19686,17769
80000,53,-1,152114,6928
80000,45,-6,132123,115736
270000,30,6,835408,27483
360000,51,-12,10847,11124
30000,45,7,92028,4953
180000,39,-3,44260,36335
260000,36,0,674044,29690
200000,28,-6,10508,9481
60000,24,0,277941,8536
100000,40,-8,6423,4962
50000,61,0,218302,10251
180000,42,0,572997,20717
300000,30,-5,176953,52311
130000,40,-5,6582,4266
170000,40,0,373004,15525
290000,33,0,1269771,50593
50000,35,3,119126,5492
50000,26,0,197568,45009
30000,53,2,172986,7661
330000,43,-4,152023,119559
50000,30,0,160467,10500
190000,36,-4,25417,13117
100000,26,0,327146,14900
100000,42,2,435210,15200
220000,37,0,525369,123720
140000,39,0,817962,34610
100000,32,0,559407,21479
20000,23,2,120548,12254
30000,34,9,144387,5500
60000,27,0,981457,47521
150000,55,-5,124773,279216
20000,56,0,77318,5218
180000,27,0,64152,26000
160000,41,4,283130,16200
140000,36,0,704194,24714
20000,29,5,42329,2524
110000,24,0,486143,23200
380000,27,-3,8346,6421
120000,40,0,193067,8300
180000,70,0,92310,7816
30000,50,4,234536,37400
20000,23,12,44865,4728
280000,49,-4,96323,73140
170000,35,-12,-126,0
20000,25,-4,56037,37738
80000,42,0,331586,61032
30000,52,7,179688,594
380000,46,-9,0,0
280000,27,-6,44806,8424
60000,46,0,150304,10000
430000,37,-6,46199,48220
150000,32,-9,0,0
500000,47,0,579243,222550
340000,45,0,400643,80500
230000,49,-8,6946,6946
200000,46,-12,66376,67954
320000,29,0,687741,23629
260000,48,-1,785844,531970
360000,54,-7,8354,3891
50000,28,0,193793,6368
30000,27,-3,45602,18446
50000,35,2,172633,14456
280000,34,-1,61629,15134
50000,26,-1,78947,23887
50000,36,8,253865,14690
70000,23,2,333410,82441
20000,25,0,103237,5797
170000,37,0,847993,31528
390000,28,0,1347348,42300
170000,27,-7,8842,2488
360000,34,0,1279919,47540
400000,29,-5,34030,14825
80000,25,0,330946,13140
140000,53,0,740801,28426
30000,27,2,178899,15498
120000,32,12,423059,14000
50000,24,-1,64471,20304
20000,31,0,114223,6969
350000,50,0,1351926,56570
270000,32,0,692236,30995
80000,27,-6,11076,14856
200000,46,-12,20285,19892
200000,30,-10,7834,8618
200000,35,0,471640,21094
60000,30,0,293947,9706
20000,27,0,102854,7630
30000,32,8,65112,7500
50000,27,-8,17500,0
200000,46,-7,31806,22439
50000,23,0,138131,6350
290000,51,0,1116799,42732
290000,39,0,972598,32704
20000,44,28,14400,0
50000,34,0,153152,7500
230000,37,0,750936,26986
120000,27,-1,41775,41275
130000,27,-7,6360,2000
110000,38,0,249696,9767
80000,41,9,413886,14000
230000,38,-3,129847,37963
450000,38,-12,2340,2730
50000,39,0,113684,9001
180000,28,0,1046518,39956
180000,54,0,705668,21748
220000,46,0,877708,48000
180000,28,0,358253,60117
100000,42,0,400989,17500
50000,54,0,236681,14647
200000,50,-10,105329,105958
50000,27,2,219195,7251
170000,48,-5,2340,1170
80000,26,0,424839,14300
50000,30,0,185617,11706
200000,43,13,579396,20700
500000,27,-12,64907,78874
50000,31,-1,178060,21166
140000,25,-12,277630,117276
500000,42,-4,437397,183032
220000,29,-7,111485,131160
180000,31,0,158507,7520
130000,25,7,33966,6579
60000,39,0,345018,12806
140000,37,-1,290512,75243
170000,61,-7,200,200
180000,28,-6,57467,31475
140000,47,-12,0,0
70000,26,8,261516,9190
50000,45,0,193702,9118
430000,44,0,3148839,103721
170000,47,0,228795,16623
260000,42,-10,6783,0
30000,45,-2,1950,780
130000,44,8,467762,22400
50000,35,7,252466,9955
440000,64,0,2327359,101003
50000,39,0,240125,9198
50000,24,-10,2675,0
50000,23,0,89026,4749
160000,42,8,92586,5392
170000,44,-11,88050,77741
140000,29,-7,15057,12947
140000,28,7,202206,9500
150000,47,-4,429834,11414
360000,30,8,10000,0
30000,29,10,104596,6500
130000,24,1,1877,1062
50000,44,2,254067,12003
40000,23,11,196251,7203
30000,23,-3,33691,29614
290000,43,-1,757485,25007
150000,36,12,666883,36324
50000,25,0,203136,8483
50000,52,5,40815,4800
110000,51,-3,106959,33652
110000,25,0,343058,10964
680000,64,0,3290058,120800
200000,34,-4,-5056,3000
150000,36,-8,15447,0
30000,44,0,77903,15895
150000,26,-4,78106,20127
120000,32,2,186225,133792
210000,31,0,624668,18836
300000,38,-12,34937,124907
40000,42,0,230906,9666
60000,38,6,165233,11600
180000,35,0,6200,0
270000,51,0,438672,75500
200000,34,-12,11957,12677
340000,38,0,1542630,100468
50000,23,-12,51068,60080
170000,36,-4,62899,64604
280000,47,0,438862,17824
200000,27,-3,18236,12927
50000,22,5,291421,8686
230000,25,0,556313,23314
410000,37,-12,38621,37802
30000,47,8,177764,7853
70000,45,5,328024,24192
160000,41,-8,2524,0
300000,40,-1,875751,257620
50000,26,0,203320,15532
230000,35,-10,2630,0
20000,26,3,106054,6376
50000,28,3,208986,7833
340000,52,-12,19016,30775
130000,40,-2,102605,4652
290000,41,-7,14354,4294
100000,50,0,291629,12644
100000,31,0,187539,34841
30000,38,0,131459,6400
20000,29,8,73774,5755
300000,36,11,341268,11800
50000,24,2,182699,19416
240000,41,0,1360202,55100
90000,24,0,388313,14454
370000,29,-9,41637,19445
140000,36,0,261086,15101
230000,47,0,657919,32000
220000,38,0,36791,26973
90000,35,0,126488,5722
130000,32,0,767246,35500
500000,38,-1,300881,99568
110000,26,0,74380,4545
140000,42,6,828567,25957
100000,29,0,292650,22390
110000,25,0,339852,16211
120000,39,11,435494,18200
60000,36,0,138949,29939
270000,56,0,683049,26353
100000,31,-4,21373,5919
160000,31,5,176707,12500
10000,30,16,6300,0
320000,28,0,372532,86653
200000,28,28,14658,0
400000,48,-6,86496,109287
150000,28,0,505844,30000
50000,30,0,127191,5353
10000,32,0,58741,4385
50000,27,-3,107875,27840
160000,47,5,545167,20000
10000,23,13,59342,3100
150000,37,-1,609903,29673
90000,29,0,76413,87016
50000,50,0,181036,6367
30000,55,3,180712,8317
50000,23,-10,2332,0
180000,39,0,805855,29901
300000,31,0,799562,32049
50000,23,-4,4998,3382
30000,42,7,183506,6750
300000,54,-6,15821,20423
20000,39,9,55727,5400
300000,32,-4,174793,183325
320000,30,-1,498646,179646
240000,38,-9,0,0
120000,23,0,406751,16900
240000,46,0,56097,6295
20000,25,1,96744,7200
100000,27,8,222126,14340
500000,36,-6,54541,45036
20000,23,-2,6161,5089
10000,37,-2,34593,3743
500000,35,-4,142503,89920
40000,25,4,243730,12938
200000,29,0,171819,8997
50000,34,0,261618,10212
180000,27,0,971963,50200
200000,38,7,1152374,38600
70000,42,0,407025,16700
130000,27,-2,3891,13747
280000,33,-6,33383,33126
50000,38,0,189399,6856
150000,28,-9,95398,7727
250000,42,-8,25298,0
20000,32,4,36875,3588
280000,38,-12,12985,11190
40000,33,4,108101,8204
30000,43,2,164971,9700
130000,28,-7,3000,4000
400000,26,-1,38551,23639
380000,44,0,1487762,57552
250000,39,0,1143816,50743
160000,53,-6,19700,20827
340000,31,6,2318547,301309
220000,35,-12,98488,105195
160000,27,-7,17077,183348
100000,30,-1,182739,72708
310000,32,0,299030,11800
140000,32,2,368645,42986
100000,29,4,279831,17000
140000,28,-4,45024,35946
380000,34,0,1082561,64410
90000,52,0,262318,10640
20000,24,17,119345,2600
130000,27,0,298083,11000
250000,43,-3,38756,22582
40000,24,5,71039,6000
130000,50,-4,68728,118238
80000,30,-4,118145,79400
150000,29,0,410525,91963
80000,35,5,366868,12228
310000,43,0,148678,6310
80000,39,-4,119321,34463
80000,57,-9,5928,2856
160000,47,-5,20453,20394
120000,60,12,174088,8050
240000,33,0,299020,11854
80000,25,-12,0,0
60000,34,0,209619,10626
260000,41,2,1168762,34738
20000,41,0,79216,7487
360000,31,-6,94268,122148
60000,34,0,241646,10714
20000,25,-1,50904,5353
20000,34,-4,69911,40419
200000,27,0,191551,56163
100000,30,12,600438,19745
120000,45,0,480000,8000
160000,31,-5,54986,35911
50000,31,5,9495,5760
220000,47,6,836382,29860
60000,39,-4,133143,161115
100000,50,-4,29178,3320
130000,49,-8,128426,0
10000,27,-1,35367,4503
440000,30,-12,1077393,30635
170000,33,0,546087,129396
180000,53,-12,-9480,0
180000,27,-5,3140,3140
50000,28,0,231955,71644
20000,59,8,39686,7500
210000,43,0,216850,28013
50000,23,-1,281391,29298
80000,22,0,398743,37329
50000,48,-3,26813,20831
200000,31,0,1211736,42000
170000,40,0,416231,108064
50000,26,-4,24844,4200
50000,22,2,169837,9594
170000,26,2,615975,25350
20000,49,-2,47723,4518
360000,45,-3,5000,2500
100000,24,2,348779,16438
130000,24,0,504879,19052
450000,29,-9,7566,7566
110000,26,0,283493,27631
170000,23,-1,192301,13288
20000,24,9,102376,7601
100000,24,0,335186,17866
50000,27,2,225269,7459
180000,34,-6,11563,11076
80000,37,0,994553,34500
60000,49,0,248230,35810
80000,48,0,307114,23000
150000,26,-5,13265,8975
100000,38,1,276610,17792
250000,30,0,1028266,39237
140000,41,-5,7192,10719
150000,29,0,596805,31908
160000,47,1,6873,3344
90000,26,4,435125,17611
110000,42,4,476396,25000
150000,37,17,889699,15621
50000,61,4,249393,14064
80000,36,8,308157,14500
120000,40,0,104554,42000
200000,32,0,2660,155490
190000,31,0,798669,38500
130000,34,-2,36669,13090
160000,26,0,769613,41030
140000,66,-4,1500,24540
350000,37,-12,5240,4100
320000,57,0,1161821,46300
10000,26,0,48248,3523
130000,33,-9,0,0
100000,42,-6,7155,7617
150000,32,-3,57936,29657
240000,34,6,77708,4627
50000,36,0,180165,9100
500000,35,-2,676828,148955
10000,36,-1,38311,5824
50000,43,0,180379,9364
