LIMIT_BAL,AGE,topay,BILLAMT,PAYMENT
320000,33,-4,79524,99454
40000,48,0,198468,4692
200000,42,-4,2905,3486
300000,34,0,591008,96749
150000,25,0,766304,24300
60000,46,0,293920,9437
30000,27,0,154236,10471
50000,38,8,239665,3920
50000,29,1,27392,5690
90000,28,-2,171563,4446
280000,30,-12,0,150
170000,34,0,943673,34216
390000,35,-3,271305,311528
50000,42,0,141454,17302
300000,29,0,126430,11388
60000,63,0,263774,9109
120000,32,-6,9118,9500
300000,34,-9,0,0
240000,67,0,2853016,162081
180000,26,-5,11442,10403
30000,29,27,188345,1642
360000,26,-6,16798,19108
300000,41,0,414875,11806
290000,39,0,1332049,54175
60000,28,11,361401,10790
40000,47,8,197069,8701
130000,28,0,690857,26411
80000,44,0,415550,16106
210000,34,0,990032,79867
250000,42,-5,56182,50285
360000,33,0,1642177,55899
180000,46,0,254304,37335
400000,29,2,440315,21767
130000,32,2,543599,28559
90000,26,2,399229,13841
180000,30,-3,335075,31532
130000,45,8,347367,17200
120000,52,2,457721,21180
110000,30,-8,6861,5803
220000,38,0,770862,30803
20000,26,4,105130,4243
50000,30,-2,7564,7828
50000,23,6,201214,11973
500000,34,-12,100283,116523
30000,31,5,147791,3549
50000,36,11,122893,6000
50000,36,2,247795,58004
60000,24,2,343086,14300
380000,40,2,818906,140074
300000,33,-5,9970,9498
170000,39,-12,1545,2295
210000,38,-2,109597,77953
300000,28,-6,46307,46013
20000,30,0,1560,780
60000,48,0,161908,5717
260000,41,0,1058861,235250
20000,28,9,48036,6300
360000,38,0,326911,14876
170000,30,4,1007446,43216
390000,47,-6,48271,42658
200000,49,7,273634,65725
500000,39,-6,121326,113201
150000,33,-6,463298,273920
130000,25,4,680049,32899
50000,32,0,163175,7755
250000,39,-12,18007,3700
280000,42,0,882943,35867
190000,43,0,605548,29010
120000,34,10,287088,10000
60000,41,0,276039,14288
320000,37,0,956192,34914
360000,34,-6,10823,12137
210000,52,-6,359598,323489
260000,34,-2,924772,31234
60000,23,4,177125,8966
30000,26,2,123231,8401
180000,39,-5,18969,13294
200000,29,-6,1956,1956
160000,27,4,704972,62958
30000,24,4,147724,5524
200000,60,-9,0,0
220000,30,4,639247,126484
60000,26,0,309175,11148
210000,37,-2,10719,7558
230000,38,-3,259834,62937
340000,41,-12,16295,18140
70000,25,0,304434,11744
80000,40,0,162471,7510
120000,44,-2,17312,9458
170000,48,0,601948,28500
30000,47,3,145450,5720
200000,29,0,448043,16000
230000,35,-9,52217,48239
50000,52,15,236525,10586
140000,26,-3,27966,18774
320000,38,-12,399,1599
520000,33,0,1926728,148800
290000,32,-4,73751,41198
140000,39,-1,95325,64469
200000,40,-9,2418,0
50000,28,0,173944,6513
300000,48,0,1308017,45519
100000,29,0,434198,17032
250000,40,1,274820,193164
500000,46,-3,319333,122665
290000,36,-3,302382,179862
230000,28,4,97593,16249
60000,31,2,301008,11939
460000,36,-4,249214,94844
180000,28,0,1070349,56250
20000,44,0,116493,5860
360000,42,0,1159365,92224
360000,40,0,1800404,68673
50000,27,4,295204,9257
50000,26,17,191766,12700
240000,35,-6,28641,1005
150000,36,-5,104844,79655
20000,34,7,115000,7410
20000,22,0,89355,6511
50000,37,0,247630,12575
150000,40,0,258344,11200
120000,39,-3,54248,42680
420000,39,0,1731691,56648
80000,53,-12,24917,19230
240000,29,0,1261204,65000
300000,39,-12,1028,0
160000,31,2,678686,33295
310000,35,-6,44736,43055
350000,49,0,1232491,45008
90000,31,0,408056,15755
50000,22,0,231484,7772
110000,31,0,471768,16781
170000,29,-7,19909,10426
290000,40,-6,3300,2750
250000,30,0,526390,171313
200000,50,-4,40628,30555
180000,31,-1,782634,206780
200000,31,-7,16000,9046
50000,39,0,236989,35005
20000,53,7,59750,7866
260000,40,-12,11524,15611
50000,44,-1,210243,8300
240000,31,0,1287573,48274
90000,46,-12,22635,22635
110000,55,2,615407,91452
20000,27,-1,92275,24810
220000,32,0,1200692,52100
200000,33,0,638536,108300
100000,28,7,506930,16190
500000,34,-12,129906,112441
360000,40,-7,21565,8902
140000,28,12,82953,4800
110000,63,3,286203,8827
130000,38,-7,45416,47766
50000,33,0,208794,9500
230000,34,-3,54565,51765
200000,53,-6,9673,9673
20000,32,0,165866,10708
110000,35,0,460007,16857
50000,45,7,274938,11400
80000,29,0,156507,11734
360000,56,-9,3265,2385
30000,42,5,34724,14149
240000,48,0,771225,43000
360000,28,-6,132271,116088
300000,33,0,365846,14176
20000,57,2,120224,7500
260000,31,0,563698,31857
160000,39,0,885112,32586
220000,27,0,179541,32570
270000,33,-6,75245,65918
110000,29,3,146622,9100
170000,40,2,690820,28223
260000,35,-1,140564,77470
30000,44,2,140109,8056
50000,43,0,138756,6800
250000,32,-12,38575,35354
300000,30,-12,0,0
320000,39,-4,154366,69389
20000,24,0,122494,7554
30000,38,-4,44552,15005
110000,25,9,543102,16730
40000,55,11,177286,7382
20000,22,0,124686,9354
220000,28,0,216686,62500
200000,30,11,1123067,38162
210000,27,-3,15205,9649
160000,31,9,875141,31350
400000,28,1,282677,137192
200000,33,0,361526,28233
60000,25,0,196302,14452
140000,39,-12,26335,44730
20000,23,2,20833,3914
330000,57,-12,5294,2150
360000,44,0,913630,31202
70000,42,0,297328,12567
50000,29,2,51401,9782
30000,31,11,73884,5900
40000,35,0,185620,37096
30000,43,12,101978,6156
360000,40,-6,112369,96729
140000,29,0,881084,27628
250000,37,-4,124620,52235
500000,49,0,1302007,109142
180000,48,0,398042,16958
20000,30,0,118228,17504
210000,29,3,85940,6192
140000,60,0,821933,29670
490000,29,-5,2057,1833
250000,34,0,1376070,101820
50000,24,0,132930,6732
50000,23,0,101983,5490
460000,34,0,292440,44766
500000,31,0,95975,7805
470000,36,-5,205842,207677
230000,39,0,1140744,42737
100000,46,0,395405,30700
210000,44,3,1064601,28200
190000,39,0,875593,36000
130000,48,-5,38799,26609
200000,26,4,470419,25600
360000,28,-2,85251,26698
150000,40,0,378006,22206
300000,29,-9,0,0
50000,29,0,175568,8707
200000,34,-5,8288,6964
100000,41,-8,18149,18149
70000,47,0,329758,11508
100000,33,2,434857,64933
100000,26,0,247201,53500
120000,57,-12,1021,1021
310000,30,0,1446656,55306
300000,40,-12,220414,400453
500000,54,0,2388368,161302
20000,44,0,37544,3680
150000,41,0,339841,144559
220000,41,-12,75488,56457
200000,49,-8,516,328
140000,35,5,789830,26025
290000,28,-1,166338,133300
200000,31,0,7196,3423
260000,36,-8,1776,1245
490000,35,0,104110,9443
50000,26,2,290659,12136
100000,25,6,495099,14501
50000,23,12,263671,11450
110000,42,3,301263,10050
20000,23,4,86696,6074
320000,38,0,262126,4781
280000,37,0,968320,38200
10000,27,-9,0,0
60000,32,2,188398,63563
70000,26,13,273902,12400
150000,53,-4,312382,8000
20000,44,0,76463,4030
30000,24,-3,84292,45868
180000,44,-7,888,780
80000,41,-6,34009,44884
100000,45,0,104805,16640
50000,37,-5,1950,1950
310000,33,-6,38429,27828
150000,25,-6,1483,3483
60000,36,5,295447,9480
70000,22,0,373046,13472
150000,33,-6,8080,7901
500000,42,0,2719843,109414
20000,44,0,101209,4266
100000,42,0,271370,15000
320000,28,-5,7737,8207
180000,38,2,30490,8941
230000,29,2,1347871,33706
50000,26,0,147453,5538
20000,44,2,95910,13500
220000,24,11,1092139,28515
210000,29,-6,4026,4030
30000,29,-5,3717,4196
50000,53,-6,35143,28906
300000,33,0,1401550,33952
400000,45,4,2388940,244000
160000,48,-9,0,0
20000,30,-2,76892,11565
50000,29,4,23340,4000
380000,54,-4,271732,181390
90000,27,0,362011,15300
200000,26,0,656794,28142
360000,56,-12,3306,3032
20000,24,0,93667,5989
110000,22,-12,0,2990
500000,53,-12,70895,73383
50000,24,4,288976,12900
150000,41,-9,36461,36642
230000,32,0,728514,34326
20000,38,0,120480,8708
80000,37,-9,0,0
300000,30,0,198288,29860
50000,52,0,186596,7000
230000,29,0,167167,7110
210000,35,-12,820,820
50000,23,2,237584,15042
200000,47,-9,0,0
400000,36,0,279470,7158
40000,33,-3,13943,12179
50000,26,0,189775,7371
210000,39,-8,8880,2880
50000,45,0,93348,7550
50000,36,0,147044,7000
200000,32,-7,1681,1545
10000,49,0,29361,3615
470000,28,0,999791,34400
120000,30,-7,1990,1990
230000,28,0,236561,12647
180000,25,-6,22186,38567
170000,32,-3,8368,6271
50000,55,0,118783,29944
170000,31,2,700559,74048
80000,43,2,431118,18034
90000,49,-12,1584,1320
160000,45,-4,14061,16944
120000,37,0,374764,50365
160000,38,-6,3973,4353
360000,28,-12,46837,24953
70000,30,3,179393,13594
140000,27,-6,56351,48854
100000,26,-1,284573,18100
30000,39,6,62686,3575
210000,36,-5,10782,10782
500000,31,0,1880765,126457
20000,57,-4,25627,11567
100000,41,-10,780,0
160000,33,6,843274,39000
140000,32,1,12712,10267
50000,41,8,247185,49900
50000,48,-1,287366,41751
110000,33,8,273105,15075
140000,24,8,646229,34000
50000,31,0,121099,7600
20000,24,-3,34411,7978
20000,27,18,122826,900
360000,50,-12,31095,2500
120000,23,0,399832,13206
130000,38,0,612084,20900
160000,42,-1,463994,64826
30000,28,0,161330,12143
90000,29,0,321687,22800
20000,27,2,23684,3748
50000,42,0,232543,28500
60000,24,11,200722,5509
510000,37,-6,7275,8029
50000,26,0,178867,26359
200000,45,0,956146,38780
250000,50,-9,37975,23050
50000,50,0,61420,6400
80000,32,0,455173,26800
50000,58,-1,96265,7429
30000,33,7,202846,8160
520000,54,0,3398917,119000
140000,35,0,85490,30090
150000,29,-12,8719,6229
200000,25,3,346603,31006
230000,38,-6,17260,17157
110000,24,-1,481348,94850
200000,35,-7,3599,4599
320000,40,-5,385947,363588
140000,28,0,618396,22534
360000,33,1,251937,49927
250000,40,-2,331133,21471
50000,22,12,281323,10400
60000,25,0,171918,16831
180000,41,6,608164,18708
100000,29,0,414743,18674
360000,28,-6,1795,1878
50000,25,4,284503,14951
60000,36,0,290582,11828
10000,23,-1,42064,33000
100000,33,0,486783,15269
430000,33,0,966570,36400
200000,37,-6,23066,24825
50000,62,-1,296489,60282
240000,52,-7,22814,22814
110000,30,0,308840,33000
100000,35,-12,15253,11748
20000,33,11,111923,4504
720000,40,0,1046417,37698
20000,29,3,74113,21500
210000,36,-3,5831,5840
50000,46,-3,158462,25708
350000,41,0,718719,31300
500000,32,-2,251322,40597
360000,41,-12,0,0
230000,46,-2,39012,23548
60000,35,2,221247,9883
100000,31,0,607939,26621
70000,29,-2,36683,25000
80000,22,0,35581,7700
20000,28,0,72758,4467
140000,34,0,113904,9800
280000,37,-6,4215,4513
30000,23,0,126261,14500
10000,21,0,46279,3779
130000,42,11,734277,31100
320000,34,-6,17848,20220
150000,30,-4,439829,298692
80000,27,-1,13082,13538
150000,25,-12,46509,10302
160000,27,12,967632,37100
30000,23,2,145389,8808
160000,24,0,116646,4166
180000,31,-5,157464,87443
130000,44,0,446172,19390
460000,57,-12,63757,100788
160000,32,-12,19474,2555
210000,38,-8,31246,24596
140000,34,0,824020,40100
50000,33,0,47249,4047
240000,43,0,1249324,42123
90000,50,0,346551,9249
120000,30,0,530682,20136
60000,30,-6,1584,1320
50000,45,0,276970,55192
60000,21,0,176336,7118
210000,45,-9,0,0
50000,31,0,210077,6743
50000,45,0,71918,6950
200000,48,-6,65580,139086
100000,31,0,216299,11145
220000,26,0,242356,113460
20000,24,-1,3940,2044
150000,40,-9,174905,94829
180000,30,-2,25659,19813
200000,38,-12,0,0
80000,27,-3,3180,2640
50000,26,-6,90619,1000
180000,37,0,742402,27530
340000,44,0,568295,147234
120000,25,0,570995,17355
150000,30,-8,538,3624
50000,56,-1,44981,3093
130000,23,0,242014,39002
210000,35,-9,0,0
80000,49,11,214917,9500
180000,43,-4,16770,15813
50000,35,0,203750,8500
80000,30,0,2122,1684
80000,26,-9,0,0
50000,24,12,301265,10700
100000,40,-3,201235,148060
240000,36,0,36066,13763
20000,53,-2,45869,32148
350000,35,3,47958,15697
210000,27,-6,6014,7949
500000,38,-6,140399,128045
30000,24,-6,20918,11638
200000,39,0,589949,16492
50000,31,0,239165,55416
80000,37,0,301759,28500
80000,39,0,430869,13880
10000,24,3,46408,14552
50000,30,5,110339,10017
320000,33,0,929265,185000
300000,27,-4,439498,272808
10000,46,6,36955,3766
210000,43,0,983308,54197
80000,22,0,96622,7133
110000,33,0,137881,18664
180000,43,0,812000,57071
50000,37,13,126612,7300
190000,38,0,555239,65797
80000,24,0,358200,14411
360000,29,-3,189977,52611
80000,33,-4,29876,25110
160000,25,0,216374,6000
80000,23,-12,4896,6369
200000,40,-1,1005906,41726
70000,57,0,341075,12686
70000,35,8,188859,10962
20000,22,0,118103,6200
320000,46,15,1961056,40965
280000,29,-12,99,5017
250000,47,-12,0,0
70000,33,13,405744,15265
30000,58,-3,3510,1560
500000,36,-3,105139,54257
110000,43,4,551199,14700
80000,33,0,250327,33500
90000,26,0,128189,44616
200000,36,-6,18582,24726
130000,33,0,409636,29228
130000,25,-4,4922,5334
190000,26,0,865819,41616
50000,39,0,108068,5854
80000,30,-3,22217,22606
110000,33,0,213634,106517
160000,30,-9,25312,2280
150000,31,-12,4385,5808
90000,23,-1,331817,74871
50000,27,11,135097,7500
80000,34,-12,-2051,11000
300000,29,0,547504,20606
20000,21,0,80474,5000
360000,30,-5,125802,114758
120000,29,1,33103,26985
130000,27,-6,119504,2000
80000,25,-6,2340,2340
150000,40,-1,742730,335157
260000,36,11,9281,3950
210000,36,0,363822,17272
390000,39,0,1460934,54504
130000,24,0,449420,15147
180000,30,-7,9910,10185
50000,41,0,302676,13100
50000,24,0,201964,7418
130000,46,3,128089,6800
150000,28,-2,22521,59082
30000,38,0,178050,6505
310000,41,-12,63471,29071
110000,38,0,482858,114006
10000,23,4,49053,4800
110000,42,0,705399,30822
20000,36,-1,94256,26815
250000,29,-12,1288,1546
70000,36,0,147410,11830
200000,37,0,792943,80390
250000,51,12,14922,0
80000,29,0,294060,11171
300000,35,3,1280670,49632
50000,51,0,151492,6793
20000,33,0,132214,6078
160000,31,2,135811,9000
50000,32,-2,79923,29394
130000,39,-5,53740,2340
320000,30,-5,49645,47692
20000,46,3,86032,7121
80000,22,-5,9149,7209
80000,30,2,177973,4285
150000,36,-12,99922,82161
230000,45,0,166568,8780
140000,36,0,538393,47700
50000,46,-4,145903,3018
90000,33,0,364092,15279
230000,45,-6,8513,2165
20000,54,0,100439,4505
60000,27,-3,9739,9450
340000,32,0,265043,78397
70000,22,8,379192,12800
100000,30,0,154432,52499
30000,23,0,179097,13714
260000,36,2,599200,23012
310000,35,-12,27416,25382
70000,24,0,109651,8789
90000,36,2,376873,10039
260000,40,0,609345,23514
130000,43,-5,30554,28956
180000,32,-7,5600,5660
150000,34,0,141431,25700
290000,51,-12,24183,17324
300000,33,-9,0,0
220000,42,13,15000,0
50000,26,0,165776,7700
120000,39,-3,4062,4062
50000,49,2,254355,10859
90000,24,0,248444,70250
240000,32,12,1328071,48000
50000,35,0,140535,11920
150000,23,0,601166,23018
50000,28,-5,70397,36262
180000,46,1,3270,1710
60000,36,0,208915,8890
150000,26,-1,358932,116088
220000,49,0,994377,39061
20000,22,7,52010,5225
150000,38,0,716750,24440
100000,37,-9,0,0
150000,35,-9,0,0
50000,56,0,184976,9728
20000,47,0,116619,8500
30000,40,-6,106323,90815
20000,38,-4,60185,31021
80000,41,-6,66510,62435
180000,25,0,987903,36218
400000,35,-12,19978,19113
180000,51,3,2902,2809
20000,25,-4,19634,12848
320000,34,-5,78663,110016
50000,27,7,297911,9900
20000,41,0,60506,4500
320000,35,0,608913,24126
270000,30,0,319749,30240
50000,31,12,186283,9100
300000,34,0,393199,26145
280000,53,2,48130,10000
500000,28,-1,985119,33076
50000,51,0,123323,6293
210000,35,-12,17279,18887
60000,38,8,308539,41000
70000,49,2,398720,35238
50000,26,0,198387,7924
80000,24,0,251974,9061
310000,46,-7,14255,3183
320000,48,12,1288424,41700
50000,29,12,250686,10600
80000,51,-12,23541,23193
150000,34,0,462000,17000
280000,36,-12,64092,70651
50000,46,0,203282,11174
20000,48,15,100965,4500
220000,48,-9,0,0
180000,29,5,438604,21100
80000,38,0,343401,11668
50000,31,-2,140173,35400
80000,28,2,91485,4128
280000,26,0,618749,87335
190000,48,0,1114407,40691
240000,30,-5,50775,43988
20000,28,22,131129,5000
50000,36,15,288683,11885
100000,27,3,326775,8638
150000,40,0,900831,39683
360000,26,-12,39721,31508
340000,36,0,22779,5388
30000,27,0,161922,10500
200000,28,0,321540,15603
70000,38,0,269448,9518
30000,23,12,71983,2045
260000,51,0,1099041,53065
350000,32,-5,77957,62370
170000,31,1,72868,26888
200000,34,0,752992,43700
20000,23,3,63449,8250
250000,36,-2,17273,14941
150000,38,-10,675,0
60000,31,8,203957,12000
80000,38,4,98128,11500
180000,36,-2,48011,27066
210000,29,0,1247745,58392
300000,31,-5,344199,230572
100000,39,12,588912,21925
70000,39,0,126911,10100
30000,36,0,57585,4182
430000,38,-12,190140,192677
430000,34,-4,-4192,2985
150000,50,0,622387,69845
150000,28,-12,33914,31473
50000,25,21,220414,7001
90000,36,12,308513,11850
80000,37,-6,9426,7946
140000,32,-2,2742,5000
50000,24,0,53970,5266
90000,27,2,473098,26591
400000,31,-6,10551,5295
100000,30,12,199479,9700
130000,42,0,119286,23280
320000,29,8,590277,21751
190000,44,0,877986,34690
300000,28,-8,5610,5449
350000,27,0,382650,52658
360000,25,-2,530882,11554
50000,32,0,192766,7583
250000,28,0,812570,26324
50000,58,0,162826,7729
500000,38,0,518571,15738
50000,29,6,292492,8587
50000,26,-7,1560,1170
280000,27,-6,4399,4997
60000,48,-6,31260,25811
60000,43,-7,780,780
140000,25,-6,6532,11760
20000,45,0,94838,9887
50000,44,0,223369,16630
430000,50,0,1391177,168000
160000,38,-6,1896,1896
20000,33,7,34353,3487
50000,25,0,245613,19997
400000,24,-4,45121,22890
50000,44,-4,31530,13356
50000,32,4,118961,8928
160000,46,-12,-640,103550
360000,37,-6,8139,5869
300000,34,2,30806,11206
70000,24,0,191583,8800
150000,31,-2,261138,8103
80000,24,2,400237,15238
100000,40,-3,259875,47749
20000,31,-6,3211,1950
380000,27,0,308398,81320
80000,55,2,379846,12636
200000,26,0,991244,44510
440000,38,0,5575,4806
170000,35,0,454696,21264
230000,25,-1,172608,78349
30000,23,16,96597,3350
80000,23,-3,87807,37432
170000,42,-6,2715,1956
210000,32,-11,13279,13342
50000,26,0,173320,7967
150000,28,0,604366,22157
260000,38,-10,7366,7459
190000,46,0,516197,27100
20000,31,11,46637,5174
90000,24,-9,0,0
100000,28,0,323182,20198
310000,35,0,881104,95054
500000,33,-1,226598,146353
50000,22,10,237443,11857
250000,45,2,1448086,55133
170000,30,2,566699,26000
200000,28,-6,20581,20769
50000,26,2,263687,14000
220000,28,8,989589,45729
60000,42,-1,338049,69603
210000,29,-3,-1518,14000
90000,44,0,507950,27438
110000,29,2,538465,19018
220000,29,2,186266,26136
240000,35,-12,30021,29577
500000,44,-4,229480,191792
220000,47,0,687379,36500
180000,27,0,1082498,40185
500000,41,-4,2500,0
170000,40,-12,2540,3651
90000,26,-8,70092,0
300000,32,-7,8129,8186
120000,27,0,365325,15000
230000,27,-6,12827,10607
150000,26,2,179888,23500
50000,29,0,211408,9500
80000,29,-6,41716,41824
210000,28,-5,16005,2173
150000,23,-3,324866,90653
40000,27,3,84962,11554
220000,30,11,610802,120719
350000,53,-8,93650,57518
100000,30,0,410012,18529
270000,47,-4,50865,35979
150000,35,-10,4517,4250
80000,52,0,331341,12703
150000,45,-12,46394,58819
150000,37,-12,283,283
60000,35,5,94425,13000
250000,30,-12,206404,260554
250000,30,-3,120274,67400
30000,28,-7,2805,2805
50000,32,0,79567,5325
250000,33,0,1229189,47952
130000,29,0,517336,19071
420000,40,-1,16237,6424
180000,47,-6,3154,3569
130000,23,-12,136,0
290000,30,-4,18167,20051
240000,30,-12,36111,26441
